Time;GyroX;GyroY;GyroZ;Accelerometer;HeelLeft;FrontLeft;HeelRight;FrontRight
1,54765E+12;-2038719;-24132667;-12945107;-8823074;293;456;946;474
1,54765E+12;-30501375;-17214182;-14596188;-9765049;301;455;946;477
1,54765E+12;-28958502;-17749999;-5279621;-9611513;304;455;946;478
1,54765E+12;-27626815;24818582;1584759;-9379831;297;454;946;480
1,54765E+12;-25764552;34924038;104754664;-9509242;305;454;946;481
1,54765E+12;-1996133;57822756;13350023;-9738175;315;453;946;482
1,54765E+12;-120305546;9135053;23623031;-9932824;324;451;946;485
1,54765E+12;-31939525;1158375;30330333;-9496467;314;447;946;488
1,54765E+12;-21293017;19675097;32407275;-93385935;324;430;946;491
1,54765E+12;-6387905;12541936;22718951;-9024627;348;383;945;501
1,54765E+12;-1863139;53023104;55780724;-8967444;402;315;946;509
1,54765E+12;-1863139;-10613347;-73565625;-8706419;446;271;946;514
1,54765E+12;-21505947;-12634438;-1613906;-9114639;470;246;946;519
1,54765E+12;-17034413;28536133;-15980235;-9476614;496;241;946;525
1,54765E+12;-15224507;3918264;-21675244;-8760442;506;255;946;527
1,54765E+12;-10698868;-61418135;-20132373;-8886252;496;241;946;527
1,54765E+12;46303585;-35866518;-12892747;-9194319;507;224;946;526
1,54765E+12;17671458;-16685348;-8686504;-10062264;523;203;947;525
1,54765E+12;35983452;1110553;-18203784;-9219075;540;167;947;525
1,54765E+12;40667915;49288098;-9112364;-9465102;550;139;947;523
1,54765E+12;3108606;8831366;-98576196;-9271613;547;137;947;522
1,54765E+12;2022662;32253683;-7302458;-9387425;528;163;947;522
1,54765E+12;13199925;-11903145;-11693706;-9155169;514;181;947;523
1,54765E+12;16076228;-25743606;7871435;-9227224;488;223;946;525
1,54765E+12;16128588;-35325464;6749188;-9502022;487;246;946;525
1,54765E+12;6387905;-7045894;7494444;-9293238;487;263;946;525
1,54765E+12;-76113805;-9335766;5523967;-9536958;496;280;945;525
1,54765E+12;-201219;-6513569;46722464;-9538863;489;300;945;525
1,54765E+12;-29010862;-286234;61627574;-9650002;432;332;945;525
1,54765E+12;-3247185;-8709193;6855653;-9212409;371;365;943;524
1,54765E+12;-30129617;-14032447;8239699;-9419852;371;385;940;516
1,54765E+12;-36304593;-58747783;10527826;-9279121;403;396;939;508
1,54765E+12;-32578316;-63006386;4033456;-9062149;423;407;938;502
1,54765E+12;-22781783;-121038586;49916416;-910649;437;420;937;493
1,54765E+12;-17406169;-13753195;4139921;-9220779;450;431;936;483
1,54765E+12;-59602994;-9442231;8398525;-9127855;457;441;936;474
1,54765E+12;-10218903;-12529719;96761055;-9148503;461;451;936;464
1,54765E+12;-14212216;-100810215;914378;-9141829;454;463;935;461
1,54765E+12;-19694296;-9229301;7920304;-9081456;452;473;933;459
1,54765E+12;-16926204;-20420352;-70162234;-9277657;455;477;934;459
1,54765E+12;-6279694;-24155356;-9145525;-9457663;442;482;932;463
1,54765E+12;-5235,9875;4982915;2490585;-94214525;421;482;932;467
1,54765E+12;11711159;2427753;14679964;-91664505;400;485;932;475
1,54765E+12;48432887;10358529;18299778;-9341686;417;486;932;477
1,54765E+12;-43109633;7590437;19151498;-9067053;431;490;933;479
1,54765E+12;-2581691;-25220007;7707374;-9041004;454;489;934;480
1,54765E+12;-27572712;-16095427;3181735;-8747925;466;490;935;482
1,54765E+12;-33215362;-28286552;-11295771;-8898386;471;490;935;482
1,54765E+12;-2980848;-24027948;-15873769;-8837324;456;495;934;483
1,54765E+12;-193749;-2642254;-17097245;-9004679;456;497;934;484
1,54765E+12;-2872812;-18437658;-13583897;-925154;446;502;934;486
1,54765E+12;-30857421;-21472786;-5440191;-941857;452;500;934;487
1,54765E+12;-2022662;-10719812;25429446;-9196023;445;501;933;490
1,54765E+12;-41147882;-13540265;-16929694;-8773745;434;499;933;491
1,54765E+12;-4317072;-17107718;14835298;-8866571;400;500;932;495
1,54765E+12;-15276867;-26476645;-33632495;-870141;404;497;931;496
1,54765E+12;3673918;-28445375;-19792033;-9444398;411;499;929;496
1,54765E+12;30236083;-22218041;-44820055;-9099595;406;499;926;500
1,54765E+12;2949083;-17533578;-5279621;-9418426;370;500;917;510
1,54765E+12;18622663;-2628466;-7675958;-9052879;365;500;914;513
1,54765E+12;85172065;-10932742;-114545956;-9007064;376;499;908;513
1,54765E+12;1884432;-65798913;-11615166;-9154842;396;499;902;514
1,54765E+12;3896622;-15936601;-84735736;-8719481;411;496;903;514
1,54765E+12;24858725;-24825563;-2724459;-9907408;413;495;907;518
1,54765E+12;35133477;-16308357;2490585;-9591881;396;494;913;520
1,54765E+12;-11231194;-9601056;-9698795;-8661073;376;496;920;521
1,54765E+12;-61732296;7112217;-11615166;-8386678;371;496;924;519
1,54765E+12;-28204521;3598869;-12838642;-8231477;346;500;924;519
1,54765E+12;18099064;-7045894;-93793996;-9138142;365;500;926;518
1,54765E+12;-10218903;-7365289;2703515;-9876072;397;500;928;517
1,54765E+12;-1314582;-55152406;9995501;-8948186;408;498;928;518
1,54765E+12;-2656042;-9494591;52045718;-8824519;414;499;926;520
1,54765E+12;-31353095;-6354744;5152212;-8811648;416;496;926;521
1,54765E+12;-34864697;-8803441;4194026;-9109142;419;496;926;521
1,54765E+12;-3385415;-43319073;35011306;-8934663;420;491;927;522
1,54765E+12;-4120024;-99745564;-66636674;-903497;416;492;928;521
1,54765E+12;-34438837;-91751955;-84735736;-890644;399;491;927;520
1,54765E+12;-25389305;-1897173;-61313417;-9012772;373;493;926;521
1,54765E+12;-23153538;-3334277;-5066691;-8780017;356;489;925;524
1,54765E+12;-41254348;-33236304;-23858652;-8659884;336;487;925;526
1,54765E+12;-3672871;-23122121;-17310175;-9398947;326;485;926;531
1,54765E+12;-34971163;-24186772;-22985986;-9162878;314;488;924;534
1,54765E+12;-21877702;-9494591;73303827;-8468607;290;490;924;534
1,54765E+12;-50544735;-25624925;12653637;-8908394;314;491;923;535
1,54765E+12;13316862;-1529781;-2724459;-8806247;309;493;922;535
1,54765E+12;-71314156;-22376867;-5333726;-8809714;331;492;924;535
1,54765E+12;-100059725;-2855184;-60789816;-8901757;339;492;926;533
1,54765E+12;-103777274;-1529781;-6717772;-879599;347;492;927;534
1,54765E+12;-14690436;-23069762;-37891097;-8698786;346;492;929;534
1,54765E+12;-23366468;-91751955;-70162234;-8602673;353;491;930;534
1,54765E+12;-18362609;-14179055;-21921335;-8628196;354;488;932;532
1,54765E+12;-12561135;-2035403;-54925513;-8382013;358;482;934;532
1,54765E+12;-17404424;-29935887;-9431759;-8317821;344;474;935;533
1,54765E+12;-33108896;-23973842;-15074408;-8816753;328;462;936;533
1,54765E+12;-23366468;-22909191;-98576196;-8370599;315;443;937;534
1,54765E+12;-27040386;-2841396;-6557202;-10012361;343;426;937;534
1,54765E+12;-8941322;27180013;9410815;-9853404;349;418;937;535
1,54765E+12;-46827182;27871162;46722464;-8785514;341;392;937;539
1,54765E+12;34388223;9739461;1606401;-9813459;352;374;937;539
1,54765E+12;17620844;9787283;3426954;-8452604;382;371;937;546
1,54765E+12;31461304;7796386;37250564;-9188161;390;370;937;559
1,54765E+12;5126381;19514526;2170666;-6899936;418;362;938;569
1,54765E+12;48441613;10464994;-400204;-7863641;462;346;938;580
1,54765E+12;1314931;733335;-58119465;-10347434;486;322;939;590
1,54765E+12;-54188985;5081526;-122539565;-9185153;483;321;939;595
1,54765E+12;-2872812;18076375;-61854467;-9357566;469;330;939;599
1,54765E+12;-24005258;31225684;16388642;-8829126;478;316;939;602
1,54765E+12;-3550349;1291369;-1288053;-8954956;509;291;939;602
1,54765E+12;-56157714;15310028;-32044247;-9521511;562;264;939;598
1,54765E+12;-6228033;58869954;-11815879;-942219;608;241;939;596
1,54765E+12;-4599117;19036306;7871435;-9507154;645;219;939;597
1,54765E+12;-97930424;43964844;119659774;-9396964;660;229;938;596
1,54765E+12;-10058332;7538077;53651422;-9016487;664;249;936;595
1,54765E+12;-13412856;3757694;35552356;-9617202;652;279;933;591
1,54765E+12;-19268435;-13487904;-5279621;-8765163;600;312;930;588
1,54765E+12;-30925488;-15990707;-13212143;-8893253;543;339;921;582
1,54765E+12;-28530896;-11677998;-17203711;-9252124;520;355;908;576
1,54765E+12;-3151192;19198621;-61854467;-9720622;502;368;895;569
1,54765E+12;-35770524;1749169;58433622;-9754897;430;380;886;556
1,54765E+12;-3843215;33194417;12337732;-9482044;362;387;882;532
1,54765E+12;18685494;84421575;8346164;-9319018;310;395;889;499
1,54765E+12;13629276;1834341;13082989;-958734;316;400;904;474
