Time;GyroX;GyroY;GyroZ;Accelerometer;HeelLeft;FrontLeft;HeelRight;FrontRight
1,54765E+12;23774876;-3588746;-14442599;-68537183;0;203;966;239
1,54765E+12;64751714;-28541368;-5553638;-74116054;0;195;965;296
1,54765E+12;-11302752;6963864;29094638;-7540758;0;196;966;300
1,54765E+12;-29880038;13884094;7646287;-6984844;0;203;964;301
1,54765E+12;-35470328;2133665;81786126;-76478367;2;212;963;326
1,54765E+12;-44573963;68242373;98820545;-6564633;6;225;962;346
1,54765E+12;-3712141;-19278906;54646257;-65169883;0;232;960;373
1,54765E+12;-36322048;-22792254;-4956735;-6853766;0;244;961;367
1,54765E+12;-20352285;-13475688;-76829396;-65511394;0;246;961;367
1,54765E+12;-13592625;-8684758;-59253927;-77878594;0;260;961;385
1,54765E+12;-43825217;-37873644;-13964379;-7083485;0;271;962;373
1,54765E+12;79656824;11754792;-18542378;-76405296;0;287;962;330
1,54765E+12;20847958;29586822;-2716605;-74515123;0;295;962;254
1,54765E+12;26968828;32302552;-3648087;-8688366;0;316;962;183
1,54765E+12;44696137;35974726;-3451214;-6228257;0;349;962;185
1,54765E+12;13873622;9599,3106;-25302038;-6104774;0;377;962;213
1,54765E+12;18505725;-1730843;-18755308;-6390306;0;399;962;231
1,54765E+12;-40090214;13723524;-19020598;-8568599;0;411;962;225
1,54765E+12;11904891;68032935;-66706486;-66503644;0;427;962;235
1,54765E+12;15844099;24923302;34417894;-6423902;0;422;962;246
1,54765E+12;12330751;-6874852;14514159;-5961237;0;422;961;262
1,54765E+12;41329395;-8791223;16589354;-66152463;0;418;961;270
1,54765E+12;-9227556;-104423046;10733775;-64423947;0;414;961;278
1,54765E+12;-18062413;-17414895;8498008;-65180225;0;408;961;284
1,54765E+12;-33341023;-20130627;12597786;-6049927;0;407;962;280
1,54765E+12;-40421826;-20289452;13343042;-63161817;0;408;962;289
1,54765E+12;-4457222;-305101;2233847;-65815263;0;411;962;308
1,54765E+12;-3195698;-2705086;229249;-70118318;0;421;963;325
1,54765E+12;-12419763;-11719886;17708111;-78669443;0;422;963;308
1,54765E+12;-18273598;-5544911;4399975;-8143332;0;440;963;245
1,54765E+12;13554227;35922366;-13006194;-92257595;0;443;963;245
1,54765E+12;3766944;6621081;-3424336;-8441141;0;454;963;195
1,54765E+12;-4914847;25062928;44696137;-28470504;0;365;963;201
1,54765E+12;-12686798;-20662953;-789587;-12091351;0;411;963;215
1,54765E+12;-105574965;45291293;19730946;-52730474;0;435;963;243
1,54765E+12;6848672;-7887143;-789587;-67468414;0;437;963;273
1,54765E+12;-76270886;15746361;-150796445;-58002405;0;442;963;275
1,54765E+12;8019788;-1576556;37611846;-6920488;0;444;962;329
1,54765E+12;-7096509;-2776819;35482544;-74311805;0;443;962;334
1,54765E+12;-18966493;3769911;40264744;-7007043;0;447;962;343
1,54765E+12;-20245819;11861257;28029988;-72215443;0;460;962;342
1,54765E+12;-17208947;13191198;-6618288;-7464546;0;478;963;315
