Time;GyroX;GyroY;GyroZ;Accelerometer;HeelLeft;FrontLeft;mistake
1547634664328;-0.013962634;0.024102997;0.01891937;-8.820066;578;397;1
1547634664378;-0.0049043754;0.043266714;-0.0066147977;-9.174715;586;395;1
1547634664428;0.06799803;0.26152015;-0.0076794485;-9.197;599;393;1
1547634664503;0.0025307273;-0.009407325;-0.027907815;-9.208243;604;392;1
1547634664553;-0.027785642;0.11407472;-0.010332349;-8.834527;610;392;1
1547634664604;-0.016615534;-0.070092425;-0.06782349;-9.100025;615;393;1
1547634664654;0.13880603;0.022514747;-0.030037116;-8.831702;614;394;1
1547634664703;-0.015009832;0.016126841;-0.039618973;-9.209345;610;395;1
1547634664753;0.10101966;0.37224382;-0.02417281;-9.352221;615;393;1
1547634664804;0.34747759;0.41695917;-0.056653388;-8.965222;615;391;1
1547634664853;0.26551694;0.5069134;-0.06462954;-8.826742;617;388;1
1547634664903;0.26178193;0.29293606;-0.21261601;-8.529612;614;387;1
1547634664954;0.122853726;0.098087505;-0.21315706;-8.923544;612;384;1
1547634665003;0.022759093;-0.031241393;-0.21102776;-8.762597;604;381;1
1547634665053;-0.20238838;0.0257087;-0.106150925;-9.798118;607;381;1
1547634665104;0.047787115;0.08105309;-0.06995279;-8.635158;591;380;1
1547634665154;-0.07302458;-0.0371057;-0.019914206;-9.412401;574;380;1
1547634665204;0.024364796;0.04113741;0.029565878;-9.190738;557;381;1
1547634665253;0.052045718;0.009738937;-0.010873402;-9.2085495;553;381;1
1547634665303;0.0030717794;0.019844394;-0.017784905;-9.462709;550;378;1
1547634665354;-0.098576196;-0.15580554;-0.055588737;-9.364834;531;378;1
1547634665402;-0.08634144;-0.33786082;-0.100304075;-8.998549;521;374;1
1547634665453;-0.019250982;0.13695599;2.9670598E-4;-8.12344;490;372;1
1547634665503;0.09250245;-0.15741125;-0.013002703;-8.037297;419;371;1
1547634665553;-1.0471976E-4;-0.691866;-0.08859291;-8.649426;393;370;1
1547634665603;0.12391838;-0.49755847;0.021589722;-10.37261;428;365;1
1547634665652;0.088784896;-0.5641079;0.09876818;-9.566033;472;364;1
1547634665703;0.072815135;-0.31443852;0.09292133;-9.661494;478;366;1
1547634665753;0.053651422;-0.35915387;0.11260864;-9.060473;456;371;1
1547634665803;0.08932595;-0.4752008;0.10089748;-9.035784;464;372;1
1547634665854;0.30864403;-0.5555906;0.09505063;-9.418061;484;367;1
1547634665904;0.30970868;-0.5981767;0.14348352;-8.912942;494;362;1
1547634665953;0.49654618;-0.6466096;0.083339475;-8.982078;526;363;1
1547634666004;0.53541464;-0.6306398;0.1243198;-8.887583;579;365;1
1547634666054;0.39701006;-0.71474725;0.1871342;-8.228622;631;442;1
1547634666103;0.26125833;-0.87444484;0.15625933;-8.344875;694;524;1
1547634666154;0.32354912;-1.1305021;-0.37285468;-8.528443;745;590;1
1547634666203;0.18566813;-1.0948275;-0.392542;-10.169219;763;644;1
1547634666253;0.36452946;-0.49277624;-0.20942205;-9.074618;760;667;1
1547634666303;0.4443783;-0.3426605;-0.21741566;-7.8558164;759;671;1
1547634666353;0.28150415;-0.09833185;-0.2557431;-9.114612;766;667;1
1547634666428;0.26073474;0.37383208;-0.25893706;-8.7532015;774;664;1
1547634666478;0.48591712;0.55482274;-0.45589745;-8.4705515;775;657;1
1547634666528;0.58971184;0.74698347;-0.53361696;-8.504348;781;643;1
1547634666579;0.76324993;0.20507619;-0.56714475;-9.531872;794;611;1
1547634666627;0.6312332;0.39193115;-0.62782985;-8.615229;772;567;1
1547634666678;0.35548866;0.18271852;-0.99248147;-9.583759;697;475;1
1547634666728;0.33632496;0.18219492;-1.0728539;-8.804677;560;360;1
1547634666778;0.2937389;-0.222896;-0.911568;-9.30359;315;295;1
1547634666829;0.35655332;-0.07436848;-0.65764004;-9.299156;77;286;1
1547634666879;0.3783874;-0.22129029;-0.5219058;-10.156338;39;283;1
1547634666928;0.516792;-0.3405312;-0.43353978;-9.8074255;77;272;1
1547634666979;0.692983;-0.19360937;-0.30417597;-9.233019;56;283;1
1547634667029;0.84631014;-0.11056661;-0.6874503;-8.967693;9;301;1
1547634667079;0.7174874;-0.23247786;-0.6656337;-9.204662;14;311;1
1547634667128;0.5923822;-0.32616714;-0.70342004;-9.756411;49;318;1
1547634667179;0.42629668;-0.57848936;-0.6933146;-8.953482;84;323;1
1547634667228;0.42469096;-0.56784284;-0.5948257;-8.989461;86;331;1
1547634667278;0.06644469;-0.47521824;-0.33452725;-9.258559;58;339;1
1547634667328;-0.0075223693;-0.40653953;-0.026843164;-9.716522;27;342;1
1547634667404;-0.52707195;-0.26122344;0.2584658;-10.552483;10;342;1
1547634667428;-0.57978094;-0.32988468;0.21642083;-10.5498295;13;344;1
1547634667478;-0.661218;-0.07703883;0.29307568;-10.176401;13;346;1
1547634667529;-0.6590887;-0.0014486233;0.35002577;-8.841566;11;346;1
1547634667579;-0.8683013;0.118839465;0.673156;-9.678646;19;344;1
1547634667628;-0.90661126;0.32166418;0.740229;-9.355639;30;341;1
1547634667679;-1.0998541;0.38180822;0.75939274;-9.636825;86;338;1
1547634667728;-1.2052546;0.27214918;0.70083696;-9.051289;134;339;1
1547634667779;-1.274998;0.62029004;0.7354294;-9.191052;165;341;1
1547634667831;-1.2111188;0.5910208;0.6811322;-8.413053;200;347;1
1547634667879;-1.4330899;0.25459117;0.9712583;-11.400374;279;350;1
1547634667928;-2.152794;0.4339761;1.0755941;-10.245172;342;354;1
1547634667983;-2.188992;0.44675192;0.86266387;-8.278192;400;357;1
1547634668028;-2.1251128;0.41427135;0.8195368;-8.735293;493;362;1
1547634668079;-1.7876185;0.49412015;0.6438694;-8.966429;591;362;1
1547634668129;-1.5800116;0.5484348;0.5517858;-9.1990595;661;352;1
1547634668179;-0.8688249;0.38980183;0.5549798;-8.465993;689;340;1
1547634668228;-0.6510951;0.32058206;0.49268898;-6.937094;651;343;1
1547634668279;-0.8022755;0.26947883;0.30478686;-8.889336;651;339;1
1547634668353;-0.76820666;0.2748021;0.12699015;-9.729768;673;336;1
1547634668404;-1.0003005;0.14971434;0.23610814;-8.736576;672;350;1
1547634668454;-0.4882035;0.045378562;0.15413003;-8.011602;633;350;1
1547634668504;-0.5563412;0.04483751;0.22865559;-8.910137;681;351;1
1547634668554;-0.32052973;-0.05841617;0.35321975;-8.837516;685;352;1
1547634668604;-0.43284166;-0.08503244;0.43093926;-10.070855;738;343;1
1547634668654;-0.40303144;0.0922232;0.41390482;-10.592944;751;329;1
1547634668703;-0.7335968;0.17366026;0.29466394;-10.238219;740;298;1
1547634668754;-0.6069033;0.29928905;0.22013837;-9.469336;721;243;1
1547634668805;-0.58615136;0.056548666;0.29892254;-10.352692;702;193;1
1547634668854;-0.3104068;0.12522738;2.9670598E-4;-6.9130564;649;183;1
1547634668904;-0.14538592;-0.039252456;-0.04972443;-8.304184;606;164;1
1547634668953;-0.10758209;-0.15475835;-0.059306286;-8.183362;574;173;1
1547634669003;-0.06499606;-0.14358823;-0.05984734;-8.690512;579;165;1
1547634669053;0.060074233;-0.14252359;-0.053983033;-9.00896;597;157;1
1547634669104;0.06859144;-0.16701056;-0.12372639;-8.796709;607;147;1
1547634669154;0.0020594886;-0.23408356;-0.17748253;-9.574997;614;143;1
1547634669204;-0.20926498;-0.30806807;-0.10456268;-9.193198;621;146;1
1547634669254;-0.19701277;-0.0073129297;-0.17215927;-9.444349;643;171;1
1547634669304;0.048904125;0.061348323;-0.32601005;-9.0421715;650;208;1
1547634669353;0.61636305;0.19388862;-0.45802677;-9.219717;645;230;1
1547634669404;0.67331314;0.18111281;-0.4228933;-8.937172;641;217;1
1547634669454;0.67172486;0.26415557;-0.27223647;-10.230232;651;222;1
1547634678378;1.4585541;-0.65198517;0.13603096;-5.770486;919;406;1
1547634678428;1.4622717;-0.4890936;0.014119714;-5.5300026;818;339;1
1547634678478;1.2972509;-1.0767809;0.19511035;-5.615035;837;233;1
1547634678528;0.7058461;0.10976376;0.22759093;-14.973462;908;304;1
1547634678578;1.1434176;0.4557753;0.4623377;-12.180827;924;368;1
1547634678628;0.96614444;0.13105677;0.5970248;-8.775764;922;387;1
1547634678679;0.61374503;0.5510528;0.66142744;-12.971449;924;382;1
1547634678728;0.9214291;0.16086699;0.7316944;-11.434679;931;378;1
1547634678778;0.22249457;-0.024364796;0.84402376;-3.3199916;910;303;1
1547634678828;0.22888248;0.57873374;0.9137497;-13.994368;936;239;1
1547634678878;1.1790746;0.44352308;0.7535285;-14.256821;952;257;1
1547634678928;0.5408252;-0.08346164;0.78279763;-2.4770124;949;65;1
1547634678979;-0.38488;0.02459169;0.7694982;-8.488987;942;21;1
1547634679054;0.47375217;-0.25432938;0.42774528;-11.9856415;953;157;1
1547634679079;0.73192126;-0.5029341;0.5379279;-4.2230654;952;172;1
1547634679129;-0.03726278;-1.3860532;0.5331457;2.2555678;934;29;1
1547634679179;0.4604353;-1.2130562;-0.33932692;-23.794487;951;254;1
1547634679228;0.3779336;0.31630602;1.1128393;-10.324171;953;265;1
1547634679279;-0.78358305;-0.83936375;0.6859144;-4.204793;954;174;1
1547634679328;-0.15704472;-0.26816985;-0.1886701;-17.70879;941;288;1
1547634679378;-0.07506661;-0.1388235;0.644393;-11.036225;921;370;1
1547634679428;-0.28532642;0.11721631;0.5538977;-3.9142802;928;362;1
1547634679479;-0.021834068;-0.3842168;0.7316944;-10.566838;937;385;1
1547634679528;-0.11978195;0.4249004;0.92280793;-14.254311;947;404;1
1547634679579;-0.35824627;0.010751228;0.8818101;-4.5325685;950;303;1
1547634679628;-0.41149628;-0.24687682;0.6103242;-5.3227797;949;113;1
1547634679679;-0.2528633;-0.38102284;0.5219582;-7.380443;952;132;1
1547634679728;0.0047647487;-0.5497787;0.48469537;-8.526605;954;173;1
1547634679779;-0.03567453;-0.58278286;0.44371507;-5.5953164;956;224;1
1547634679828;0.29541442;-0.7760083;0.28347638;-5.1291747;956;261;1
1547634679878;0.07824311;-0.43425536;0.12590805;-7.4924245;956;301;1
1547634679953;0.20811306;-0.02490585;0.2398257;-10.713382;959;382;1
1547634680003;-0.031939525;0.07037167;0.3276681;-8.786529;959;389;1
1547634680053;0.21291271;-0.1558579;0.079063416;-4.6052084;958;234;1
1547634680104;-0.014905112;-0.3464304;-0.19186404;-5.8529134;958;9;1
1547634680153;0.04469788;-0.31342623;-0.36433747;-8.538096;959;13;1
1547634680203;0.013299409;-0.26391125;-0.3457148;-9.019589;959;65;1
1547634680254;0.2602984;-0.23835962;-0.3835012;-7.495594;959;48;1
1547634680303;0.24326399;-0.21174334;-0.3499734;-9.393353;959;19;1
1547634680353;-0.11072369;-0.122853726;-0.049741883;-7.6654773;958;0;1
1547634680403;-0.35718164;-0.19683823;-0.12053244;-7.178669;957;0;1
1547634680454;-0.35294047;-0.3187495;-0.28396508;-7.767212;956;0;1
1547634680504;-0.43598324;-0.3639884;-0.35849062;-7.158395;954;0;1
1547634680553;-0.42266637;-0.48642325;-0.5298994;-8.536995;953;0;1
1547634680603;-0.4923923;-0.6503795;-0.4239579;-9.859907;951;0;1
1547634680653;-0.4295779;-0.5545609;-0.061453044;-8.739009;948;0;1
1547634680703;-0.21186551;-0.6652846;0.010925761;-7.325721;944;0;1
1547634680754;0.073967054;-0.33524284;0.421881;-4.7321873;937;0;1
1547634680803;-0.23528783;-0.2926568;0.22917919;-3.4367137;937;0;1
1547634680853;-0.40084976;-0.9948028;-0.23764403;-6.277166;930;0;1
1547634680903;-0.83575094;-1.2870407;-0.4223697;-7.182069;940;0;1
1547634680954;0.46629962;-0.65676737;-0.28290042;-4.939602;947;0;1
1547634681003;0.15596262;-0.8297819;-0.484643;-2.123025;952;0;1
1547634681054;0.25124013;-0.39753366;-0.6374291;-7.1448817;954;0;1
1547634681104;-0.5003859;-0.38634607;-0.30045843;-7.359125;955;0;1
1547634681154;-0.11604694;-0.41935027;-0.34784412;-5.892226;953;0;1
1547634681204;0.27679175;-0.9665808;-0.4005356;-4.41848;953;0;1
1547634681253;0.1282817;-0.91176;-0.64807564;-5.1975822;954;0;1
1547634681327;-0.09475392;-0.6003409;-0.21102776;-4.738949;954;0;1
1547634681353;0.23207644;-0.24102996;-0.13278465;-6.1184587;954;0;1
1547634681403;0.48493972;-0.2724459;-0.018325957;-3.0348902;952;0;1
1547634681453;0.51953214;-0.4976108;-0.31642818;-4.8670964;953;0;1
1547634681503;0.4343601;-0.43106142;-0.18495254;-5.2512693;953;0;1
1547634681553;0.34067082;-0.5396558;-0.19346975;-3.4092476;953;0;1
1547634681603;0.22197098;-0.4933522;-0.08859291;-5.6574793;954;0;1
1547634681653;-0.12882276;-0.055780724;0.5118527;-6.8609586;955;0;1
1547634681703;0.4386187;0.37432078;0.5411219;-5.759195;955;0;1
1547634681753;0.7526907;0.13212143;0.48895398;-3.2720883;953;0;1
1547634681803;0.058014743;-0.27881634;0.10728539;-3.045415;953;0;1
1547634681852;-1.3302726;-0.88994336;-0.18228218;-6.3125424;953;0;1
1547634681903;-1.5644957;-1.0927507;-0.13491395;-8.759541;955;0;1
1547634681954;-0.3837979;-0.39379865;0.47085494;-6.9692626;955;0;1
1547634682004;-0.73406804;-0.09730211;0.8376359;-5.3000345;953;0;1
1547634682054;-0.2427404;-0.40231586;0.44210935;-3.5522292;950;0;1
1547634682103;-0.17725565;-0.05312782;0.40804052;-6.572821;946;0;1
1547634682154;-0.5568124;0.01446878;0.51769954;-5.8264337;943;0;1
1547634682203;-0.28000316;0.15554374;0.47884855;-8.702713;920;0;1
1547634682253;0.8085936;-0.011065387;0.43359214;-3.3424492;870;0;1
1547634682303;0.4029616;-0.08559094;0.31808627;-2.9737327;826;0;1
1547634682353;-0.29862583;-0.30649728;0.21907373;-4.331561;829;0;1
1547634682427;-0.511556;-0.6109874;0.7465995;-8.217504;852;0;1
1547634682477;-0.4317072;-0.30756193;0.57199675;-9.711849;855;0;1
1547634682528;-0.35931093;-0.49919906;0.7316944;-6.4421744;880;0;1
1547634682578;-0.12348204;-0.16224581;0.80356705;-8.125538;894;0;1
1547634682627;-0.16713274;0.046931904;1.3491919;-5.218297;881;0;1
1547634682677;-0.30127874;0.24017476;1.6212189;-8.443573;901;0;1
1547634682728;-0.60630995;0.13636257;1.5371115;-6.738519;885;0;1
1547634682778;-0.6760358;-0.011065387;1.4663035;-6.874701;923;0;1
1547634682828;-0.2555162;-0.071750484;0.84189445;-9.967425;923;0;1
1547634682877;-0.6137625;-0.5034751;0.6523866;-9.027194;932;0;1
1547634682928;-0.23209389;-0.29319787;0.74075264;-9.316088;936;0;1
1547634682978;-0.3060784;0.14861478;1.2448561;-9.072004;939;0;1
1547634683028;-0.8841838;0.39348447;1.3848664;-6.009705;930;26;1
1547634683078;-1.2754343;0.28169614;0.9185493;-5.9852934;929;19;1
1547634683129;-1.6858659;0.10868165;0.5240875;-7.9817038;930;0;1
1547634683179;-1.1977322;0.005410521;0.25792477;-8.031781;931;0;1
1547634683228;-1.4367375;0.074612826;0.20575686;-10.582448;939;0;1
1547634683279;-0.507821;0.577128;1.0218204;-9.405832;926;0;1
1547634683329;-0.28159142;0.6245137;1.102734;-11.383414;926;0;1
1547634683379;-0.34653512;0.287543;0.88980377;-11.194732;909;0;1
1547634683428;0.045779984;0.15606734;1.2677548;-8.1858425;908;0;1
1547634683479;-0.24007004;0.38709658;1.3614441;-5.154793;897;7;1
1547634683529;-0.6265383;0.4930206;1.2847892;-5.7744985;914;80;1
1547634683579;-0.36250487;-0.13456489;0.17542304;-13.8744755;931;60;1
1547634683628;0.23422319;-0.622175;-0.0752935;-15.324183;939;54;1
1547634683679;0.33430037;-0.17715092;0.56986743;-8.773083;940;105;1
1547634683729;-0.15809192;0.45204028;0.778539;-5.850634;940;163;1
1547634683778;-0.25019294;0.4344648;0.41336378;-6.892016;943;194;1
1547634683828;0.080372415;-0.10529571;0.0636347;-10.961671;943;169;1
1547634683879;0.35238197;-0.057386424;0.47298422;-11.021028;936;143;1
1547634683929;-0.08250172;0.21355848;0.6332229;-7.0554442;933;177;1
1547634684003;-0.29330257;0.5191133;0.21800907;-7.6545024;933;182;1
1547634684028;-0.1932254;0.48769736;0.21214478;-7.7952814;932;180;1
1547634684079;0.06866125;0.47226864;0.2589894;-8.75978;933;174;1
1547634684129;0.09475392;0.2790258;0.008796459;-9.582084;937;177;1
1547634684179;0.39285615;0.11400491;-0.06304129;-7.88583;936;159;1
1547634684228;0.15276867;0.21888174;0.12803735;-7.5551715;932;174;1
1547634684279;-0.29969049;0.22526965;0.26591837;-7.715775;936;191;1
1547634684329;-0.1953547;0.05438446;0.02370157;-10.374862;937;200;1
1547634684378;-0.081437066;-0.017453292;-0.017261306;-11.002143;937;237;1
1547634684428;0.310337;-0.029705504;0.05831145;-11.425705;936;267;1
1547634684479;-0.07824311;0.07515388;0.14667746;-10.355171;941;290;1
1547634684529;0.32365385;-0.0014835298;0.3063751;-9.590847;945;329;1
1547634684578;-0.38805652;-0.26818728;0.19404571;-7.0283036;946;323;1
1547634684653;-0.98532563;-0.19046777;0.02263692;-9.277196;949;308;1
1547634684703;-0.8820545;0.3998724;-0.11362094;-9.803471;954;281;1
1547634684753;0.054297194;0.6000267;-0.14289011;-11.734873;952;320;1
1547634684803;-0.047368236;0.7139444;0.059376102;-8.0348835;947;359;1
1547634684853;0.047368236;1.078055;-0.36327282;-6.09513;943;375;1
1547634684903;-0.16980308;0.8784242;-0.19559905;-6.9459524;939;388;1
1547634684953;-0.5477541;0.3311937;-0.6512696;-6.2006855;936;398;1
1547634685003;-0.4513945;0.61545545;-1.3166764;-11.344293;934;389;1
1547634685053;-0.021816615;0.3434459;-1.3257172;-7.7205153;932;375;1
1547634685103;0.40402627;0.5776691;-1.332105;-6.39339;929;386;1
1547634685153;-0.47162285;0.85554296;-1.1548494;-7.0013065;932;391;1
1547634685203;-0.4993038;0.9518851;-1.0334792;-8.11803;927;427;1
1547634685253;-0.5647885;1.0785786;-0.6842738;-4.2941256;915;443;1
1547634685302;0.45193556;1.3724222;-0.68533844;-7.039355;913;419;1
1547634685353;0.22516492;1.5917403;-0.54054594;-2.0850143;889;402;1
1547634685403;-0.61482716;1.296832;-0.91317374;-6.0814447;892;318;1
1547634685453;0.6052453;1.5614065;-0.117338486;-5.645039;854;185;1
1547634685503;0.07771951;1.410226;0.15093607;-1.5373552;661;50;1
1547634685553;-0.557336;1.1115828;-0.3222925;-4.7652087;757;11;1
1547634685603;0.47483426;1.0386629;-0.51445323;-11.425513;595;20;1
1547634685653;1.7093056;0.9172927;0.32660347;-3.764231;511;16;1
1547634685703;1.3180377;0.8150862;0.06948156;-3.5436196;566;50;1
1547634685753;0.66327745;0.693716;-0.14608406;-10.771896;766;109;1
1547634685803;0.49719194;0.26624998;-0.0066147977;-9.859016;852;143;1
1547634685853;1.5293622;0.5419946;0.3691895;-10.33008;835;124;1
1547634685903;1.8093654;0.32108822;0.8786162;-10.019533;867;84;1
1547634685953;0.7420616;-0.25221753;0.2627244;-9.629106;890;137;1
1547634686004;1.2621523;0.20717058;0.5879665;-10.087481;900;22;1
1547634686053;1.3654059;0.08313003;0.117931895;-7.4745445;919;0;1
1547634686103;1.6022996;0.014992379;0.61938244;-2.4808335;925;0;1
1547634686153;0.43437755;-0.7925191;0.092903875;-13.029199;933;0;1
1547634686203;0.058014743;0.047472954;1.180977;-13.344457;943;0;1
1547634686252;0.41254348;0.9588141;0.40432298;-1.2711295;935;0;1
1547634686303;0.99492496;-1.6021948;-0.21902137;-2.361995;948;0;1
1547634686353;0.28000316;-0.3922104;-0.7710341;-16.699347;957;0;1
1547634686402;-0.36250487;-0.13243559;0.35002577;-8.340862;958;0;1
1547634686453;0.7521671;0.04960226;0.13655455;-4.039813;957;0;1
1547634686503;0.51209706;-0.29319787;-0.26532495;-6.726979;954;0;1
1547634686553;0.79529417;-0.7547327;-0.07422885;-7.985256;953;0;1
1547634686603;0.6201504;-0.21973695;0.44158575;-7.0566797;950;21;1
1547634686653;0.42318997;-0.5418026;0.20523326;-8.354606;947;58;1
1547634686703;0.67446506;-0.1366942;0.21375047;-6.641525;950;30;1
1547634686753;0.7755894;-0.055780724;0.35960764;-6.374543;952;5;1
1547634686827;0.536584;-0.33897784;0.08758062;-7.1823945;954;9;1
1547634686878;0.71651;-0.030229103;0.06469935;-9.288957;954;27;1
1547634686928;0.7793244;0.10815805;0.14826572;-5.577235;955;33;1
1547634686978;0.7351327;0.068765976;-0.08646361;-6.018123;956;20;1
1547634687028;0.4631231;-0.05206317;-0.2573488;-4.179194;954;0;1
1547634687078;0.7170511;-0.283616;-0.7795513;-6.448447;953;0;1
1547634687128;0.5381897;-0.51358056;-0.65285784;-6.6186366;952;0;1
1547634687179;0.1969604;-0.008412487;0.22598523;-8.831204;955;0;1
1547634687228;0.39872047;-0.20004964;-0.027384216;-5.372493;953;0;1
1547634687278;0.66540676;-0.38262853;-0.55225706;-4.2154136;952;0;1
1547634687328;0.8160461;-0.23092452;-0.5612979;-8.31354;954;0;1
1547634687378;0.15491542;-0.080808744;0.12590805;-6.9471498;955;0;1
1547634687428;0.23687609;-0.07707374;-0.10882128;-7.136876;955;0;1
1547634687478;0.34068826;-0.15053464;-0.30312878;-6.0641775;956;0;1
1547634687528;0.26509807;-0.12658873;-0.33878586;-6.2104826;954;0;1
1547634687578;0.20228367;0.044279;-0.30845204;-5.2151747;952;0;1
1547634687628;0.381145;-0.20111428;-0.28715903;-4.8889313;951;0;1
1547634687678;0.4854808;0.004886922;-0.4196993;-5.690673;953;0;1
1547634687727;0.77134824;-0.26286402;-0.51658255;-3.1758606;949;0;1
1547634687776;-0.35290557;-1.2231791;-0.9445722;-4.309065;954;0;1
1547634687827;-0.37899825;-0.509322;-0.7870039;-10.949815;952;0;1
1547634687877;0.49986228;0.9955358;0.05883505;-9.221612;949;0;1
1547634687927;1.1599283;1.0274754;0.22492059;-2.3259766;948;18;1
1547634687977;0.46259952;0.036285397;-0.6507286;-4.4302597;947;7;1
1547634688027;0.20601867;-0.31183797;-0.3270747;-5.6893415;947;0;1
1547634688078;0.5349958;-0.6083345;-0.53148764;-4.8430867;945;0;1
1547634688128;0.4588645;-0.8228704;-0.5714208;-3.5579944;945;0;1
1547634688178;-0.24645795;-0.76164424;-0.27544788;-9.651697;954;0;1
1547634688228;0.12616985;-0.506128;0.057770398;-8.750396;948;32;1
1547634688278;0.054838244;-0.44491932;-0.0715585;-5.317953;948;72;1
1547634688328;0.47643998;-0.5039987;-0.15407766;-6.0558653;946;29;1
1547634688378;0.7122514;-0.36400586;0.13442525;-4.9909143;948;41;1
1547634688427;0.6936287;-0.50506335;0.2504722;-3.6856341;948;87;1
1547634688478;-0.023945916;-0.7983834;0.21427408;-5.942303;950;104;1
1547634688528;-0.3843215;-0.8888787;0.02157227;-7.6117325;953;90;1
1547634688578;0.32365385;-0.07600909;0.7955734;-7.966658;955;0;1
1547634688627;0.04790929;0.15287338;1.0548246;-3.8309429;956;0;1
1547634688678;-0.412526;-0.38636354;0.5374043;-2.5638163;955;0;1
1547634688728;-1.5479848;-1.183246;0.4735253;-8.319151;957;0;1
1547634688778;-1.0220474;-0.49122292;1.1873649;-9.920519;956;0;1
1547634688827;-0.5956634;0.029373892;1.1304148;-6.6871586;954;0;1
1547634688878;0.7505788;-0.0930435;0.870099;-6.0953693;947;0;1
1547634688928;0.83255696;0.2311165;1.0702534;-5.2471037;928;0;1
1547634688978;-0.34918803;0.2785022;0.60925955;-7.1150885;800;0;1
1547634689027;-0.45032984;0.47226864;0.9590061;-14.277985;718;0;1
1547634689078;0.63133794;-0.42149702;1.3800668;-0.60882634;707;0;1
1547634689128;-0.12826425;-0.32194343;0.5357986;-5.5388803;827;0;1
1547634689178;-0.5424134;0.4562989;1.2688195;-7.2383327;863;0;1
1547634689253;-0.60630995;0.42648867;1.1501021;-9.220857;881;18;1
1547634689303;-0.9225112;-0.15479325;1.2123929;-17.286263;912;23;1
1547634689354;-0.68348837;-0.36559412;1.3539915;-12.140451;925;22;1
1547634689404;-0.3752807;-0.23518312;0.6369405;-7.2393284;927;34;1
1547634689454;-0.47640508;0.02989749;-0.039095376;-9.34252;927;74;1
1547634689503;-0.3342829;0.263056;0.44423866;-9.35744;928;108;1
1547634689553;-0.747891;0.49195597;0.7886619;-6.928973;921;119;1
1547634689604;-1.6155815;0.84648466;0.76256925;-10.28118;927;140;1
1547634689654;-1.0177888;0.9092991;0.28827602;-15.605761;928;109;1
1547634689703;-0.9411339;0.56967545;0.891392;-21.292181;932;66;1
1547634689755;-0.8006;-0.019058995;1.1713952;-10.010378;933;39;1
1547634689803;-0.65793675;0.7735648;1.184171;-6.6353;927;57;1
1547634689854;-0.9730734;1.5949342;0.9946631;-9.346331;921;41;1
1547634689904;-1.2706347;1.0610206;1.2315567;-16.855255;920;57;1
1547634689953;-0.5929931;0.8321206;1.135197;-10.023833;920;65;1
1547634690003;-0.2006605;0.6580415;1.1224213;-2.225985;913;88;1
1547634690054;-1.2653114;1.7253627;-0.625718;-14.933785;906;124;1
1547634690104;-0.7276627;-0.43427283;0.42348668;-24.41401;912;170;1
1547634690153;0.62655574;0.5185722;-0.664569;-5.003393;901;197;1
1547634690204;-0.6084392;1.660419;-0.76944584;-9.118882;885;206;1
1547634690254;-0.16978563;-0.4321435;0.5379279;-11.646719;873;168;1
1547634690302;0.15863298;0.78473496;0.21694443;-10.968403;862;91;1
1547634690353;-0.05215044;1.1302229;-0.060388394;-8.788521;835;53;1
1547634690403;-0.66964793;1.2499874;0.22439697;-9.872442;769;18;1
1547634690453;-0.65954244;0.7229852;-0.1322436;-5.0061417;760;0;1
1547634690504;-0.6228033;0.510055;-0.48677233;-8.3358345;754;0;1
1547634690553;-0.74736744;0.36154497;-0.40001202;-8.8983;733;0;1
1547634690603;-0.43064255;-0.13137093;-0.56875044;-9.872567;740;0;1
1547634690653;-0.3997502;-0.032899458;-0.73909456;-11.004719;769;0;1
1547634690703;-0.39177406;-0.115942225;-0.58313197;-9.859735;762;0;1
1547634690753;-0.30925488;0.19811232;-0.30897564;-10.409855;810;0;1
1547634690803;-0.23420574;0.14168583;-0.066235244;-11.721753;820;0;1
1547634690853;0.06974336;0.6122615;-0.0146084055;-13.159654;805;0;1
1547634690903;-0.061191242;0.5276305;-0.03323107;-10.549772;784;16;1
1547634690953;-0.06012659;0.11506956;0.106744334;-9.946606;758;21;1
1547634691004;-0.22036527;0.3397109;0.43252748;-10.233642;810;53;1
1547634691052;-0.054803338;0.46214575;0.711466;-9.442895;827;96;1
1547634691105;-0.27520353;0.54998815;0.7247829;-9.229571;875;118;1
1547634691151;-0.07876671;0.43074727;0.4559498;-9.475781;901;100;1
1547634691201;-0.1980076;0.44404668;0.3212802;-9.451255;912;94;1
1547634691252;-0.104841925;0.32002357;-0.17908823;-13.191141;926;66;1
1547634691301;0.18259634;0.11773991;-0.16950637;-14.049491;922;63;1
1547634691376;0.29332003;0.7070154;0.5342104;-11.049652;914;88;1
1547634691426;0.268292;1.0450507;0.562956;-11.78745;908;110;1
1547634691477;0.27042133;0.9806307;0.15732397;-10.805799;908;196;1
1547634691526;0.40936697;0.671882;-0.1966637;-10.221297;923;182;1
1547634691576;0.21825342;0.7006275;-0.7417649;-10.766821;922;123;1
1547634691626;0.46259952;0.49143237;-0.5235115;-14.768826;898;160;1
1547634691678;0.8213869;0.3482281;-0.35688493;-9.612844;873;158;1
1547634691729;0.6866998;0.61332613;-0.4356691;-9.60774;857;109;1
1547634691778;0.64359015;0.4972792;-0.6368881;-17.654814;924;80;1
1547634691828;1.747092;-0.2894803;-0.34517378;-7.2708364;930;95;1
1547634691879;0.720245;0.11561061;-0.6384938;-7.530176;930;187;1
1547634691929;0.695217;-0.03502876;-0.58578485;-8.892917;931;179;1
